GSM,510,10,18725,40115,0,116.8154,-1.2788,1000,9,1,1458923823,1774906698,0
GSM,510,10,18723,40066,0,116.8472,-1.2681,1000,19,1,1458923822,1789499939,0
GSM,510,10,18724,40325,0,116.8335,-1.2426,650,29,1,1458923822,1789515914,0
GSM,510,10,18723,42005,0,116.8631,-1.2746,1000,10,1,1458923822,1774906748,0
GSM,510,10,18723,42186,0,116.8521,-1.2713,1037,26,1,1458923822,1789387648,0
GSM,510,10,18723,41835,0,116.8555,-1.2729,2597,22,1,1458923822,1774906512,0
GSM,510,10,18723,41206,0,116.8627,-1.2646,1000,21,1,1458923822,1785148682,0
GSM,510,10,18723,42185,0,116.8546,-1.2707,1000,21,1,1458923822,1787217181,0
GSM,510,10,18723,41686,0,116.8615,-1.2564,770,26,1,1458923822,1787216315,0
GSM,510,10,18728,41402,0,116.8527,-1.1959,3103,27,1,1458923824,1786889281,0
GSM,510,10,18728,41376,0,116.8604,-1.2125,4271,26,1,1458923824,1786889281,0
GSM,510,10,18728,40204,0,116.8209,-1.2253,1000,4,1,1458923824,1771149848,0
GSM,510,10,18728,40201,0,116.8162,-1.2231,2890,9,1,1458923824,1774906532,0
GSM,510,10,18730,41945,0,116.8701,-1.2397,2294,32,1,1458923825,1789512967,0
GSM,510,10,18724,42134,0,116.8244,-1.2387,1000,23,1,1458923823,1786351381,0
GSM,510,10,18723,42184,0,116.8572,-1.2692,1000,24,1,1458923822,1789387648,0
GSM,510,10,18724,40666,0,116.8244,-1.2353,500,27,1,1458923823,1774906702,0
GSM,510,10,18724,40073,0,116.8255,-1.2379,1000,22,1,1458923822,1774906767,0
GSM,510,10,18724,40324,0,116.8352,-1.2419,1000,6,1,1458923822,1783957982,0
GSM,510,10,18723,40065,0,116.8484,-1.274,508,27,1,1458923822,1785686282,0
GSM,510,10,18724,40664,0,116.8242,-1.2352,1000,17,1,1458923823,1789507346,0
GSM,510,10,18728,40096,0,116.8527,-1.2178,500,26,1,1458923824,1786889281,0
GSM,510,10,18728,42261,0,116.8198,-1.233,1000,21,1,1458923825,1774906532,0
GSM,510,10,18728,41375,0,116.8638,-1.2096,2642,9,1,1458923824,1786888381,0
GSM,510,10,18728,41408,0,116.8483,-1.1947,7690,31,1,1458923824,1774852083,0
GSM,510,10,18730,41436,0,116.8566,-1.24,1000,15,1,1458923825,1774906691,0
GSM,510,10,18724,40875,0,116.8246,-1.2352,1000,16,1,1458923823,1789507346,0
GSM,510,10,18723,44595,0,116.8617,-1.2643,1000,8,1,1458923822,1785148682,0
GSM,510,10,18728,42265,0,116.8163,-1.2342,1212,14,1,1458923825,1775596518,0
GSM,510,10,18728,45211,0,116.8761,-1.2072,4546,16,1,1458923825,1775944802,0
GSM,510,10,18728,40294,0,116.847,-1.2228,1317,24,1,1458923824,1786890181,0
GSM,510,10,18728,41403,0,116.8552,-1.1949,2350,30,1,1458923824,1786888381,0
GSM,510,10,18728,41374,0,116.8629,-1.2061,1397,29,1,1458923824,1786888381,0
GSM,510,10,18728,41371,0,116.8651,-1.2035,3326,28,1,1458923824,1786889281,0
GSM,510,10,18730,40285,0,116.8712,-1.2438,1000,16,1,1458923825,1786883462,0
GSM,510,10,18723,40134,0,116.8608,-1.2686,1000,14,1,1458923822,1777366867,0
GSM,510,10,18724,40665,0,116.8254,-1.2381,1488,23,1,1458923823,1786383181,0
